area_scaled,age_0_-_1,age_6_-_9,age_1_-_5,age_10_-_19,age_20_-_40,floor_numeric,total_rooms
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,1.0,5.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,-1.0,6.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,1.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,1.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,1.0,5.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,3.0,5.0
-0.9291320057823823,0.0,1.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,3.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,-2.0,2.0
-0.9291320057823823,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,3.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.9291320057823823,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.9291320057823823,0.0,0.0,0.0,0.0,1.0,1.0,4.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,2.0,4.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,2.0,7.0
-0.9291320057823823,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.9027845825569407,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.9027845825569407,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9027845825569407,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.9027845825569407,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.9027845825569407,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.9027845825569407,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.876437159331499,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.876437159331499,1.0,0.0,0.0,0.0,0.0,0.0,4.0
-0.876437159331499,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.876437159331499,1.0,0.0,0.0,0.0,0.0,2.0,3.0
-0.876437159331499,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.8500897361060574,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.8500897361060574,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.8500897361060574,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.8500897361060574,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.8500897361060574,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.8500897361060574,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.8500897361060574,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.8500897361060574,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.8500897361060574,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.8500897361060574,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.8500897361060574,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.8500897361060574,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.8500897361060574,1.0,0.0,0.0,0.0,0.0,2.0,2.0
-0.8237423128806157,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.8237423128806157,0.0,0.0,0.0,0.0,1.0,-2.0,6.0
-0.8237423128806157,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,2.0,5.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,0.0,0.0,1.0,0.0,0.0,2.0,5.0
-0.7973948896551741,0.0,0.0,0.0,0.0,1.0,3.0,5.0
-0.7973948896551741,0.0,0.0,1.0,0.0,0.0,3.0,4.0
-0.7973948896551741,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.7973948896551741,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.7973948896551741,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.7973948896551741,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.7973948896551741,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.7973948896551741,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.7973948896551741,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.7973948896551741,0.0,0.0,0.0,0.0,1.0,-1.0,6.0
-0.7973948896551741,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.7973948896551741,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.7973948896551741,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.7973948896551741,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7710474664297324,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.7710474664297324,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.7447000432042908,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.7447000432042908,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.7447000432042908,0.0,0.0,1.0,0.0,0.0,2.0,5.0
-0.7447000432042908,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.7447000432042908,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.7447000432042908,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.7447000432042908,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.7183526199788492,0.0,0.0,1.0,0.0,0.0,-2.0,5.0
-0.7183526199788492,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.7183526199788492,0.0,0.0,1.0,0.0,0.0,-2.0,5.0
-0.7183526199788492,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.7183526199788492,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.7183526199788492,1.0,0.0,0.0,0.0,0.0,1.0,7.0
-0.7183526199788492,1.0,0.0,0.0,0.0,0.0,3.0,7.0
-0.7183526199788492,1.0,0.0,0.0,0.0,0.0,1.0,2.0
-0.6920051967534075,1.0,0.0,0.0,0.0,0.0,-2.0,5.0
-0.6920051967534075,0.0,0.0,1.0,0.0,0.0,2.0,5.0
-0.6920051967534075,0.0,1.0,0.0,0.0,0.0,-2.0,5.0
-0.6920051967534075,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.6920051967534075,0.0,0.0,1.0,0.0,0.0,1.0,6.0
-0.6920051967534075,0.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.6920051967534075,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,3.0,4.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,3.0,3.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,2.0,7.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,3.0,5.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,-2.0,5.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,2.0,5.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.665657773527966,0.0,0.0,0.0,1.0,0.0,3.0,5.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,2.0,5.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,2.0,5.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-2.0,5.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.665657773527966,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,-1.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.665657773527966,0.0,0.0,0.0,0.0,1.0,1.0,5.0
-0.665657773527966,1.0,0.0,0.0,0.0,0.0,4.0,6.0
-0.6129629270770827,0.0,0.0,1.0,0.0,0.0,2.0,5.0
-0.6129629270770827,0.0,0.0,1.0,0.0,0.0,-2.0,5.0
-0.6129629270770827,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.6129629270770827,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.6129629270770827,0.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.586615503851641,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.586615503851641,0.0,0.0,1.0,0.0,0.0,3.0,5.0
